,Municipio,Cantidad,Dia,Latitud,Longitud
44,Mier y Noriega,0,212,23.4252,-100.117
45,Los Ramones,0,212,25.6987,-99.6248
46,Rayones,0,212,25.0161,-100.075
47,Sabinas Hidalgo,3,212,26.5069,-100.179
48,Salinas Victoria,3,212,25.9639,-100.294
49,Hidalgo,0,212,25.9722,-100.451
50,Guadalupe,0,212,25.6792,-100.235
51,Santa Catarina,0,212,25.6756,-100.462
52,Abasolo,0,212,25.9436,-100.394
53,Bustamante,0,212,26.5343,-100.506
54,Guadalupe,21,212,25.6792,-100.235
55,Melchor Ocampo,0,212,26.0554,-99.5431
0,Agualeguas,0,213,26.3128,-99.5391
1,Los Aldamas,0,213,26.064,-99.1958
2,Allende,0,213,25.2836,-100.02
3,Cerralvo,0,213,26.0843,-99.6156
4,China,0,213,25.7033,-99.2365
5,Doctor Arroyo,0,213,23.6731,-100.18
6,Doctor Coss,0,213,25.933,-99.167
7,Lampazos de Naranjo,0,213,27.0245,-100.508
8,Linares,5,213,24.8579,-99.5663
9,Mina,0,213,26.0029,-100.535
10,Montemorelos,1,213,25.1835,-99.8297
11,Monterrey,73,213,25.6714,-100.309
12,Santa Catarina,21,213,25.6756,-100.462
13,Santiago,2,213,25.427,-100.152
14,Vallecillo,0,213,26.6597,-99.9869
15,Villaldama,0,213,26.5008,-100.426
16,Hidalgo,0,213,25.9722,-100.451
17,Abasolo,0,213,25.9436,-100.394
18,Allende,0,213,25.2836,-100.02
19,Hidalgo,0,213,25.9722,-100.451
20,Galeana,0,213,24.8229,-100.074
21,Guadalupe,0,213,25.6792,-100.235
22,Hidalgo,0,213,25.9722,-100.451
23,Santa Catarina,0,213,25.6756,-100.462
24,General Zuazua,1,213,25.8927,-100.106
25,Guadalupe,19,213,25.6792,-100.235
26,Los Herreras,0,213,25.9057,-99.4064
27,Higueras,0,213,25.9634,-100.015
28,Allende,0,213,25.2836,-100.02
29,Abasolo,0,213,25.9436,-100.394
30,Melchor Ocampo,0,213,26.0554,-99.5431
31,Hidalgo,3,213,25.9722,-100.451
32,Abasolo,1,213,25.9436,-100.394
33,Apodaca,21,213,25.7816,-100.188
34,Aramberri,0,213,24.1007,-99.8179
35,Bustamante,0,213,26.5343,-100.506
36,Hualahuises,1,213,24.8838,-99.6752
37,El Carmen,0,213,25.9259,-100.359
38,Galeana,0,213,24.8229,-100.074
39,General Bravo,0,213,25.7926,-99.1786
40,General Escobedo,12,213,25.7802,-100.316
41,General Treviño,0,213,26.223,-99.4838
42,Iturbide,0,213,24.7247,-99.9001
43,Melchor Ocampo,0,213,26.0554,-99.5431
44,Mier y Noriega,0,213,23.4252,-100.117
45,Los Ramones,0,213,25.6987,-99.6248
46,Rayones,0,213,25.0161,-100.075
47,Sabinas Hidalgo,3,213,26.5069,-100.179
48,Salinas Victoria,0,213,25.9639,-100.294
49,Hidalgo,0,213,25.9722,-100.451
50,Guadalupe,0,213,25.6792,-100.235
51,Santa Catarina,0,213,25.6756,-100.462
52,Abasolo,0,213,25.9436,-100.394
53,Bustamante,0,213,26.5343,-100.506
54,Guadalupe,9,213,25.6792,-100.235
55,Melchor Ocampo,0,213,26.0554,-99.5431
0,Agualeguas,1,214,26.3128,-99.5391
1,Los Aldamas,0,214,26.064,-99.1958
2,Allende,0,214,25.2836,-100.02
3,Cerralvo,0,214,26.0843,-99.6156
4,China,0,214,25.7033,-99.2365
5,Doctor Arroyo,0,214,23.6731,-100.18
6,Doctor Coss,0,214,25.933,-99.167
7,Lampazos de Naranjo,0,214,27.0245,-100.508
8,Linares,1,214,24.8579,-99.5663
9,Mina,0,214,26.0029,-100.535
10,Montemorelos,1,214,25.1835,-99.8297
11,Monterrey,57,214,25.6714,-100.309
12,Santa Catarina,7,214,25.6756,-100.462
13,Santiago,1,214,25.427,-100.152
14,Vallecillo,0,214,26.6597,-99.9869
15,Villaldama,0,214,26.5008,-100.426
16,Hidalgo,0,214,25.9722,-100.451
17,Abasolo,0,214,25.9436,-100.394
18,Allende,0,214,25.2836,-100.02
19,Hidalgo,0,214,25.9722,-100.451
20,Galeana,0,214,24.8229,-100.074
21,Guadalupe,0,214,25.6792,-100.235
22,Hidalgo,0,214,25.9722,-100.451
23,Santa Catarina,0,214,25.6756,-100.462
24,General Zuazua,0,214,25.8927,-100.106
25,Guadalupe,23,214,25.6792,-100.235
26,Los Herreras,0,214,25.9057,-99.4064
27,Higueras,0,214,25.9634,-100.015
28,Allende,0,214,25.2836,-100.02
29,Abasolo,0,214,25.9436,-100.394
30,Melchor Ocampo,0,214,26.0554,-99.5431
31,Hidalgo,1,214,25.9722,-100.451
32,Abasolo,0,214,25.9436,-100.394
33,Apodaca,15,214,25.7816,-100.188
34,Aramberri,0,214,24.1007,-99.8179
35,Bustamante,0,214,26.5343,-100.506
36,Hualahuises,0,214,24.8838,-99.6752
37,El Carmen,0,214,25.9259,-100.359
38,Galeana,0,214,24.8229,-100.074
39,General Bravo,0,214,25.7926,-99.1786
40,General Escobedo,18,214,25.7802,-100.316
41,General Treviño,0,214,26.223,-99.4838
42,Iturbide,0,214,24.7247,-99.9001
43,Melchor Ocampo,0,214,26.0554,-99.5431
44,Mier y Noriega,0,214,23.4252,-100.117
45,Los Ramones,0,214,25.6987,-99.6248
46,Rayones,0,214,25.0161,-100.075
47,Sabinas Hidalgo,2,214,26.5069,-100.179
48,Salinas Victoria,3,214,25.9639,-100.294
49,Hidalgo,0,214,25.9722,-100.451
50,Guadalupe,0,214,25.6792,-100.235
51,Santa Catarina,0,214,25.6756,-100.462
52,Abasolo,0,214,25.9436,-100.394
53,Bustamante,0,214,26.5343,-100.506
54,Guadalupe,6,214,25.6792,-100.235
55,Melchor Ocampo,0,214,26.0554,-99.5431
0,Agualeguas,0,215,26.3128,-99.5391
1,Los Aldamas,0,215,26.064,-99.1958
2,Allende,6,215,25.2836,-100.02
3,Cerralvo,0,215,26.0843,-99.6156
4,China,0,215,25.7033,-99.2365
5,Doctor Arroyo,0,215,23.6731,-100.18
6,Doctor Coss,0,215,25.933,-99.167
7,Lampazos de Naranjo,0,215,27.0245,-100.508
8,Linares,19,215,24.8579,-99.5663
9,Mina,0,215,26.0029,-100.535
10,Montemorelos,5,215,25.1835,-99.8297
11,Monterrey,179,215,25.6714,-100.309
12,Santa Catarina,59,215,25.6756,-100.462
13,Santiago,10,215,25.427,-100.152
14,Vallecillo,0,215,26.6597,-99.9869
15,Villaldama,0,215,26.5008,-100.426
16,Hidalgo,0,215,25.9722,-100.451
17,Abasolo,0,215,25.9436,-100.394
18,Allende,0,215,25.2836,-100.02
19,Hidalgo,0,215,25.9722,-100.451
20,Galeana,0,215,24.8229,-100.074
21,Guadalupe,2,215,25.6792,-100.235
22,Hidalgo,0,215,25.9722,-100.451
23,Santa Catarina,0,215,25.6756,-100.462
24,General Zuazua,3,215,25.8927,-100.106
25,Guadalupe,64,215,25.6792,-100.235
26,Los Herreras,0,215,25.9057,-99.4064
27,Higueras,0,215,25.9634,-100.015
28,Allende,0,215,25.2836,-100.02
29,Abasolo,2,215,25.9436,-100.394
30,Melchor Ocampo,0,215,26.0554,-99.5431
31,Hidalgo,2,215,25.9722,-100.451
32,Abasolo,0,215,25.9436,-100.394
33,Apodaca,65,215,25.7816,-100.188
34,Aramberri,0,215,24.1007,-99.8179
35,Bustamante,1,215,26.5343,-100.506
36,Hualahuises,1,215,24.8838,-99.6752
37,El Carmen,2,215,25.9259,-100.359
38,Galeana,0,215,24.8229,-100.074
39,General Bravo,0,215,25.7926,-99.1786
40,General Escobedo,50,215,25.7802,-100.316
41,General Treviño,0,215,26.223,-99.4838
42,Iturbide,0,215,24.7247,-99.9001
43,Melchor Ocampo,0,215,26.0554,-99.5431
44,Mier y Noriega,0,215,23.4252,-100.117
45,Los Ramones,1,215,25.6987,-99.6248
46,Rayones,0,215,25.0161,-100.075
47,Sabinas Hidalgo,17,215,26.5069,-100.179
48,Salinas Victoria,4,215,25.9639,-100.294
49,Hidalgo,0,215,25.9722,-100.451
50,Guadalupe,0,215,25.6792,-100.235
51,Santa Catarina,0,215,25.6756,-100.462
52,Abasolo,0,215,25.9436,-100.394
53,Bustamante,0,215,26.5343,-100.506
54,Guadalupe,13,215,25.6792,-100.235
55,Melchor Ocampo,0,215,26.0554,-99.5431
0,Agualeguas,0,216,26.3128,-99.5391
1,Los Aldamas,0,216,26.064,-99.1958
2,Allende,4,216,25.2836,-100.02
3,Cerralvo,2,216,26.0843,-99.6156
4,China,0,216,25.7033,-99.2365
5,Doctor Arroyo,3,216,23.6731,-100.18
6,Doctor Coss,0,216,25.933,-99.167
7,Lampazos de Naranjo,0,216,27.0245,-100.508
8,Linares,11,216,24.8579,-99.5663
9,Mina,0,216,26.0029,-100.535
10,Montemorelos,2,216,25.1835,-99.8297
11,Monterrey,158,216,25.6714,-100.309
12,Santa Catarina,41,216,25.6756,-100.462
13,Santiago,10,216,25.427,-100.152
14,Vallecillo,0,216,26.6597,-99.9869
15,Villaldama,0,216,26.5008,-100.426
16,Hidalgo,0,216,25.9722,-100.451
17,Abasolo,0,216,25.9436,-100.394
18,Allende,1,216,25.2836,-100.02
19,Hidalgo,0,216,25.9722,-100.451
20,Galeana,0,216,24.8229,-100.074
21,Guadalupe,0,216,25.6792,-100.235
22,Hidalgo,0,216,25.9722,-100.451
23,Santa Catarina,0,216,25.6756,-100.462
24,General Zuazua,0,216,25.8927,-100.106
25,Guadalupe,57,216,25.6792,-100.235
26,Los Herreras,0,216,25.9057,-99.4064
27,Higueras,0,216,25.9634,-100.015
28,Allende,0,216,25.2836,-100.02
29,Abasolo,3,216,25.9436,-100.394
30,Melchor Ocampo,0,216,26.0554,-99.5431
31,Hidalgo,4,216,25.9722,-100.451
32,Abasolo,0,216,25.9436,-100.394
33,Apodaca,51,216,25.7816,-100.188
34,Aramberri,3,216,24.1007,-99.8179
35,Bustamante,0,216,26.5343,-100.506
36,Hualahuises,3,216,24.8838,-99.6752
37,El Carmen,3,216,25.9259,-100.359
38,Galeana,2,216,24.8229,-100.074
39,General Bravo,0,216,25.7926,-99.1786
40,General Escobedo,20,216,25.7802,-100.316
41,General Treviño,0,216,26.223,-99.4838
42,Iturbide,0,216,24.7247,-99.9001
43,Melchor Ocampo,0,216,26.0554,-99.5431
44,Mier y Noriega,2,216,23.4252,-100.117
45,Los Ramones,3,216,25.6987,-99.6248
46,Rayones,0,216,25.0161,-100.075
47,Sabinas Hidalgo,8,216,26.5069,-100.179
48,Salinas Victoria,0,216,25.9639,-100.294
49,Hidalgo,0,216,25.9722,-100.451
50,Guadalupe,0,216,25.6792,-100.235
51,Santa Catarina,0,216,25.6756,-100.462
52,Abasolo,0,216,25.9436,-100.394
53,Bustamante,0,216,26.5343,-100.506
54,Guadalupe,29,216,25.6792,-100.235
55,Melchor Ocampo,0,216,26.0554,-99.5431
0,Agualeguas,0,217,26.3128,-99.5391
1,Los Aldamas,0,217,26.064,-99.1958
2,Allende,2,217,25.2836,-100.02
3,Cerralvo,0,217,26.0843,-99.6156
4,China,0,217,25.7033,-99.2365
5,Doctor Arroyo,0,217,23.6731,-100.18
6,Doctor Coss,0,217,25.933,-99.167
7,Lampazos de Naranjo,0,217,27.0245,-100.508
8,Linares,6,217,24.8579,-99.5663
9,Mina,0,217,26.0029,-100.535
10,Montemorelos,3,217,25.1835,-99.8297
11,Monterrey,126,217,25.6714,-100.309
12,Santa Catarina,37,217,25.6756,-100.462
13,Santiago,9,217,25.427,-100.152
14,Vallecillo,0,217,26.6597,-99.9869
15,Villaldama,0,217,26.5008,-100.426
16,Hidalgo,0,217,25.9722,-100.451
17,Abasolo,0,217,25.9436,-100.394
18,Allende,0,217,25.2836,-100.02
19,Hidalgo,0,217,25.9722,-100.451
20,Galeana,0,217,24.8229,-100.074
21,Guadalupe,0,217,25.6792,-100.235
22,Hidalgo,0,217,25.9722,-100.451
23,Santa Catarina,0,217,25.6756,-100.462
24,General Zuazua,3,217,25.8927,-100.106
25,Guadalupe,43,217,25.6792,-100.235
26,Los Herreras,0,217,25.9057,-99.4064
27,Higueras,0,217,25.9634,-100.015
28,Allende,0,217,25.2836,-100.02
29,Abasolo,1,217,25.9436,-100.394
30,Melchor Ocampo,1,217,26.0554,-99.5431
31,Hidalgo,1,217,25.9722,-100.451
32,Abasolo,1,217,25.9436,-100.394
33,Apodaca,38,217,25.7816,-100.188
34,Aramberri,0,217,24.1007,-99.8179
35,Bustamante,0,217,26.5343,-100.506
36,Hualahuises,0,217,24.8838,-99.6752
37,El Carmen,2,217,25.9259,-100.359
38,Galeana,1,217,24.8229,-100.074
39,General Bravo,0,217,25.7926,-99.1786
40,General Escobedo,27,217,25.7802,-100.316
41,General Treviño,0,217,26.223,-99.4838
42,Iturbide,0,217,24.7247,-99.9001
43,Melchor Ocampo,0,217,26.0554,-99.5431
44,Mier y Noriega,0,217,23.4252,-100.117
45,Los Ramones,0,217,25.6987,-99.6248
46,Rayones,0,217,25.0161,-100.075
47,Sabinas Hidalgo,9,217,26.5069,-100.179
48,Salinas Victoria,1,217,25.9639,-100.294
49,Hidalgo,0,217,25.9722,-100.451
50,Guadalupe,0,217,25.6792,-100.235
51,Santa Catarina,0,217,25.6756,-100.462
52,Abasolo,0,217,25.9436,-100.394
53,Bustamante,0,217,26.5343,-100.506
54,Guadalupe,23,217,25.6792,-100.235
55,Melchor Ocampo,0,217,26.0554,-99.5431
0,Agualeguas,1,218,26.3128,-99.5391
1,Los Aldamas,0,218,26.064,-99.1958
2,Allende,7,218,25.2836,-100.02
3,Cerralvo,0,218,26.0843,-99.6156
4,China,0,218,25.7033,-99.2365
5,Doctor Arroyo,3,218,23.6731,-100.18
6,Doctor Coss,1,218,25.933,-99.167
7,Lampazos de Naranjo,0,218,27.0245,-100.508
8,Linares,2,218,24.8579,-99.5663
9,Mina,0,218,26.0029,-100.535
10,Montemorelos,5,218,25.1835,-99.8297
11,Monterrey,134,218,25.6714,-100.309
12,Santa Catarina,44,218,25.6756,-100.462
13,Santiago,2,218,25.427,-100.152
14,Vallecillo,0,218,26.6597,-99.9869
15,Villaldama,0,218,26.5008,-100.426
16,Hidalgo,0,218,25.9722,-100.451
17,Abasolo,0,218,25.9436,-100.394
18,Allende,0,218,25.2836,-100.02
19,Hidalgo,0,218,25.9722,-100.451
20,Galeana,0,218,24.8229,-100.074
21,Guadalupe,0,218,25.6792,-100.235
22,Hidalgo,0,218,25.9722,-100.451
23,Santa Catarina,0,218,25.6756,-100.462
24,General Zuazua,2,218,25.8927,-100.106
25,Guadalupe,39,218,25.6792,-100.235
26,Los Herreras,0,218,25.9057,-99.4064
27,Higueras,0,218,25.9634,-100.015
28,Allende,0,218,25.2836,-100.02
29,Abasolo,1,218,25.9436,-100.394
30,Melchor Ocampo,1,218,26.0554,-99.5431
31,Hidalgo,1,218,25.9722,-100.451
32,Abasolo,0,218,25.9436,-100.394
33,Apodaca,45,218,25.7816,-100.188
34,Aramberri,0,218,24.1007,-99.8179
35,Bustamante,0,218,26.5343,-100.506
36,Hualahuises,0,218,24.8838,-99.6752
37,El Carmen,1,218,25.9259,-100.359
38,Galeana,2,218,24.8229,-100.074
39,General Bravo,0,218,25.7926,-99.1786
40,General Escobedo,18,218,25.7802,-100.316
41,General Treviño,0,218,26.223,-99.4838
42,Iturbide,0,218,24.7247,-99.9001
43,Melchor Ocampo,0,218,26.0554,-99.5431
44,Mier y Noriega,0,218,23.4252,-100.117
45,Los Ramones,0,218,25.6987,-99.6248
46,Rayones,0,218,25.0161,-100.075
47,Sabinas Hidalgo,3,218,26.5069,-100.179
48,Salinas Victoria,4,218,25.9639,-100.294
49,Hidalgo,0,218,25.9722,-100.451
50,Guadalupe,0,218,25.6792,-100.235
51,Santa Catarina,0,218,25.6756,-100.462
52,Abasolo,0,218,25.9436,-100.394
53,Bustamante,0,218,26.5343,-100.506
54,Guadalupe,20,218,25.6792,-100.235
55,Melchor Ocampo,0,218,26.0554,-99.5431
0,Agualeguas,0,219,26.3128,-99.5391
1,Los Aldamas,0,219,26.064,-99.1958
2,Allende,2,219,25.2836,-100.02
3,Cerralvo,0,219,26.0843,-99.6156
4,China,0,219,25.7033,-99.2365
5,Doctor Arroyo,1,219,23.6731,-100.18
6,Doctor Coss,0,219,25.933,-99.167
7,Lampazos de Naranjo,0,219,27.0245,-100.508
8,Linares,2,219,24.8579,-99.5663
9,Mina,0,219,26.0029,-100.535
10,Montemorelos,7,219,25.1835,-99.8297
11,Monterrey,134,219,25.6714,-100.309
12,Santa Catarina,26,219,25.6756,-100.462
13,Santiago,4,219,25.427,-100.152
14,Vallecillo,0,219,26.6597,-99.9869
15,Villaldama,1,219,26.5008,-100.426
16,Hidalgo,0,219,25.9722,-100.451
17,Abasolo,0,219,25.9436,-100.394
18,Allende,0,219,25.2836,-100.02
19,Hidalgo,0,219,25.9722,-100.451
20,Galeana,0,219,24.8229,-100.074
21,Guadalupe,0,219,25.6792,-100.235
22,Hidalgo,0,219,25.9722,-100.451
23,Santa Catarina,0,219,25.6756,-100.462
24,General Zuazua,5,219,25.8927,-100.106
25,Guadalupe,43,219,25.6792,-100.235
26,Los Herreras,0,219,25.9057,-99.4064
27,Higueras,0,219,25.9634,-100.015
28,Allende,0,219,25.2836,-100.02
29,Abasolo,1,219,25.9436,-100.394
30,Melchor Ocampo,1,219,26.0554,-99.5431
31,Hidalgo,3,219,25.9722,-100.451
32,Abasolo,0,219,25.9436,-100.394
33,Apodaca,25,219,25.7816,-100.188
34,Aramberri,0,219,24.1007,-99.8179
35,Bustamante,0,219,26.5343,-100.506
36,Hualahuises,0,219,24.8838,-99.6752
37,El Carmen,1,219,25.9259,-100.359
38,Galeana,0,219,24.8229,-100.074
39,General Bravo,1,219,25.7926,-99.1786
40,General Escobedo,24,219,25.7802,-100.316
41,General Treviño,0,219,26.223,-99.4838
42,Iturbide,0,219,24.7247,-99.9001
43,Melchor Ocampo,0,219,26.0554,-99.5431
44,Mier y Noriega,0,219,23.4252,-100.117
45,Los Ramones,0,219,25.6987,-99.6248
46,Rayones,0,219,25.0161,-100.075
47,Sabinas Hidalgo,10,219,26.5069,-100.179
48,Salinas Victoria,2,219,25.9639,-100.294
49,Hidalgo,0,219,25.9722,-100.451
50,Guadalupe,0,219,25.6792,-100.235
51,Santa Catarina,0,219,25.6756,-100.462
52,Abasolo,0,219,25.9436,-100.394
53,Bustamante,0,219,26.5343,-100.506
54,Guadalupe,21,219,25.6792,-100.235
55,Melchor Ocampo,0,219,26.0554,-99.5431
0,Agualeguas,0,220,26.3128,-99.5391
1,Los Aldamas,0,220,26.064,-99.1958
2,Allende,0,220,25.2836,-100.02
3,Cerralvo,0,220,26.0843,-99.6156
4,China,0,220,25.7033,-99.2365
5,Doctor Arroyo,1,220,23.6731,-100.18
6,Doctor Coss,0,220,25.933,-99.167
7,Lampazos de Naranjo,0,220,27.0245,-100.508
8,Linares,1,220,24.8579,-99.5663
9,Mina,0,220,26.0029,-100.535
10,Montemorelos,0,220,25.1835,-99.8297
11,Monterrey,83,220,25.6714,-100.309
12,Santa Catarina,19,220,25.6756,-100.462
13,Santiago,0,220,25.427,-100.152
14,Vallecillo,0,220,26.6597,-99.9869
15,Villaldama,1,220,26.5008,-100.426
16,Hidalgo,0,220,25.9722,-100.451
17,Abasolo,0,220,25.9436,-100.394
18,Allende,0,220,25.2836,-100.02
19,Hidalgo,0,220,25.9722,-100.451
20,Galeana,0,220,24.8229,-100.074
21,Guadalupe,0,220,25.6792,-100.235
22,Hidalgo,0,220,25.9722,-100.451
23,Santa Catarina,0,220,25.6756,-100.462
24,General Zuazua,1,220,25.8927,-100.106
25,Guadalupe,25,220,25.6792,-100.235
26,Los Herreras,0,220,25.9057,-99.4064
27,Higueras,0,220,25.9634,-100.015
28,Allende,0,220,25.2836,-100.02
29,Abasolo,0,220,25.9436,-100.394
30,Melchor Ocampo,0,220,26.0554,-99.5431
31,Hidalgo,0,220,25.9722,-100.451
32,Abasolo,0,220,25.9436,-100.394
33,Apodaca,27,220,25.7816,-100.188
34,Aramberri,0,220,24.1007,-99.8179
35,Bustamante,0,220,26.5343,-100.506
36,Hualahuises,0,220,24.8838,-99.6752
37,El Carmen,1,220,25.9259,-100.359
38,Galeana,0,220,24.8229,-100.074
39,General Bravo,0,220,25.7926,-99.1786
40,General Escobedo,17,220,25.7802,-100.316
41,General Treviño,0,220,26.223,-99.4838
42,Iturbide,0,220,24.7247,-99.9001
43,Melchor Ocampo,0,220,26.0554,-99.5431
44,Mier y Noriega,0,220,23.4252,-100.117
45,Los Ramones,0,220,25.6987,-99.6248
46,Rayones,0,220,25.0161,-100.075
47,Sabinas Hidalgo,9,220,26.5069,-100.179
48,Salinas Victoria,1,220,25.9639,-100.294
49,Hidalgo,0,220,25.9722,-100.451
50,Guadalupe,0,220,25.6792,-100.235
51,Santa Catarina,0,220,25.6756,-100.462
52,Abasolo,0,220,25.9436,-100.394
53,Bustamante,0,220,26.5343,-100.506
54,Guadalupe,9,220,25.6792,-100.235
55,Melchor Ocampo,0,220,26.0554,-99.5431
0,Agualeguas,0,221,26.3128,-99.5391
1,Los Aldamas,0,221,26.064,-99.1958
2,Allende,0,221,25.2836,-100.02
3,Cerralvo,0,221,26.0843,-99.6156
4,China,0,221,25.7033,-99.2365
5,Doctor Arroyo,0,221,23.6731,-100.18
6,Doctor Coss,0,221,25.933,-99.167
7,Lampazos de Naranjo,0,221,27.0245,-100.508
8,Linares,1,221,24.8579,-99.5663
9,Mina,0,221,26.0029,-100.535
10,Montemorelos,0,221,25.1835,-99.8297
11,Monterrey,43,221,25.6714,-100.309
12,Santa Catarina,15,221,25.6756,-100.462
13,Santiago,1,221,25.427,-100.152
14,Vallecillo,0,221,26.6597,-99.9869
15,Villaldama,0,221,26.5008,-100.426
16,Hidalgo,1,221,25.9722,-100.451
17,Abasolo,0,221,25.9436,-100.394
18,Allende,0,221,25.2836,-100.02
19,Hidalgo,0,221,25.9722,-100.451
20,Galeana,0,221,24.8229,-100.074
21,Guadalupe,0,221,25.6792,-100.235
22,Hidalgo,0,221,25.9722,-100.451
23,Santa Catarina,0,221,25.6756,-100.462
24,General Zuazua,2,221,25.8927,-100.106
25,Guadalupe,22,221,25.6792,-100.235
26,Los Herreras,0,221,25.9057,-99.4064
27,Higueras,0,221,25.9634,-100.015
28,Allende,0,221,25.2836,-100.02
29,Abasolo,0,221,25.9436,-100.394
30,Melchor Ocampo,0,221,26.0554,-99.5431
31,Hidalgo,1,221,25.9722,-100.451
32,Abasolo,0,221,25.9436,-100.394
33,Apodaca,19,221,25.7816,-100.188
34,Aramberri,0,221,24.1007,-99.8179
35,Bustamante,0,221,26.5343,-100.506
36,Hualahuises,0,221,24.8838,-99.6752
37,El Carmen,0,221,25.9259,-100.359
38,Galeana,0,221,24.8229,-100.074
39,General Bravo,0,221,25.7926,-99.1786
40,General Escobedo,7,221,25.7802,-100.316
41,General Treviño,0,221,26.223,-99.4838
42,Iturbide,0,221,24.7247,-99.9001
43,Melchor Ocampo,0,221,26.0554,-99.5431
44,Mier y Noriega,0,221,23.4252,-100.117
45,Los Ramones,0,221,25.6987,-99.6248
46,Rayones,0,221,25.0161,-100.075
47,Sabinas Hidalgo,8,221,26.5069,-100.179
48,Salinas Victoria,3,221,25.9639,-100.294
49,Hidalgo,0,221,25.9722,-100.451
50,Guadalupe,0,221,25.6792,-100.235
51,Santa Catarina,0,221,25.6756,-100.462
52,Abasolo,0,221,25.9436,-100.394
53,Bustamante,0,221,26.5343,-100.506
54,Guadalupe,9,221,25.6792,-100.235
55,Melchor Ocampo,0,221,26.0554,-99.5431
0,Agualeguas,0,222,26.3128,-99.5391
1,Los Aldamas,0,222,26.064,-99.1958
2,Allende,6,222,25.2836,-100.02
3,Cerralvo,5,222,26.0843,-99.6156
4,China,0,222,25.7033,-99.2365
5,Doctor Arroyo,1,222,23.6731,-100.18
6,Doctor Coss,0,222,25.933,-99.167
7,Lampazos de Naranjo,0,222,27.0245,-100.508
8,Linares,7,222,24.8579,-99.5663
9,Mina,0,222,26.0029,-100.535
10,Montemorelos,8,222,25.1835,-99.8297
11,Monterrey,211,222,25.6714,-100.309
12,Santa Catarina,39,222,25.6756,-100.462
13,Santiago,16,222,25.427,-100.152
14,Vallecillo,0,222,26.6597,-99.9869
15,Villaldama,0,222,26.5008,-100.426
16,Hidalgo,0,222,25.9722,-100.451
17,Abasolo,0,222,25.9436,-100.394
18,Allende,0,222,25.2836,-100.02
19,Hidalgo,0,222,25.9722,-100.451
20,Galeana,0,222,24.8229,-100.074
21,Guadalupe,0,222,25.6792,-100.235
22,Hidalgo,0,222,25.9722,-100.451
23,Santa Catarina,0,222,25.6756,-100.462
24,General Zuazua,3,222,25.8927,-100.106
25,Guadalupe,70,222,25.6792,-100.235
26,Los Herreras,0,222,25.9057,-99.4064
27,Higueras,0,222,25.9634,-100.015
28,Allende,0,222,25.2836,-100.02
29,Abasolo,4,222,25.9436,-100.394
30,Melchor Ocampo,3,222,26.0554,-99.5431
31,Hidalgo,1,222,25.9722,-100.451
32,Abasolo,0,222,25.9436,-100.394
33,Apodaca,52,222,25.7816,-100.188
34,Aramberri,0,222,24.1007,-99.8179
35,Bustamante,0,222,26.5343,-100.506
36,Hualahuises,1,222,24.8838,-99.6752
37,El Carmen,0,222,25.9259,-100.359
38,Galeana,0,222,24.8229,-100.074
39,General Bravo,0,222,25.7926,-99.1786
40,General Escobedo,35,222,25.7802,-100.316
41,General Treviño,0,222,26.223,-99.4838
42,Iturbide,0,222,24.7247,-99.9001
43,Melchor Ocampo,0,222,26.0554,-99.5431
44,Mier y Noriega,0,222,23.4252,-100.117
45,Los Ramones,0,222,25.6987,-99.6248
46,Rayones,0,222,25.0161,-100.075
47,Sabinas Hidalgo,12,222,26.5069,-100.179
48,Salinas Victoria,4,222,25.9639,-100.294
49,Hidalgo,1,222,25.9722,-100.451
50,Guadalupe,0,222,25.6792,-100.235
51,Santa Catarina,0,222,25.6756,-100.462
52,Abasolo,1,222,25.9436,-100.394
53,Bustamante,0,222,26.5343,-100.506
54,Guadalupe,28,222,25.6792,-100.235
55,Melchor Ocampo,0,222,26.0554,-99.5431
0,Agualeguas,0,223,26.3128,-99.5391
1,Los Aldamas,0,223,26.064,-99.1958
2,Allende,3,223,25.2836,-100.02
3,Cerralvo,0,223,26.0843,-99.6156
4,China,1,223,25.7033,-99.2365
5,Doctor Arroyo,2,223,23.6731,-100.18
6,Doctor Coss,0,223,25.933,-99.167
7,Lampazos de Naranjo,0,223,27.0245,-100.508
8,Linares,3,223,24.8579,-99.5663
9,Mina,0,223,26.0029,-100.535
10,Montemorelos,3,223,25.1835,-99.8297
11,Monterrey,198,223,25.6714,-100.309
12,Santa Catarina,33,223,25.6756,-100.462
13,Santiago,5,223,25.427,-100.152
14,Vallecillo,0,223,26.6597,-99.9869
15,Villaldama,3,223,26.5008,-100.426
16,Hidalgo,0,223,25.9722,-100.451
17,Abasolo,0,223,25.9436,-100.394
18,Allende,0,223,25.2836,-100.02
19,Hidalgo,0,223,25.9722,-100.451
20,Galeana,0,223,24.8229,-100.074
21,Guadalupe,0,223,25.6792,-100.235
22,Hidalgo,0,223,25.9722,-100.451
23,Santa Catarina,0,223,25.6756,-100.462
24,General Zuazua,3,223,25.8927,-100.106
25,Guadalupe,67,223,25.6792,-100.235
26,Los Herreras,0,223,25.9057,-99.4064
27,Higueras,0,223,25.9634,-100.015
28,Allende,0,223,25.2836,-100.02
29,Abasolo,1,223,25.9436,-100.394
30,Melchor Ocampo,1,223,26.0554,-99.5431
31,Hidalgo,0,223,25.9722,-100.451
32,Abasolo,0,223,25.9436,-100.394
33,Apodaca,51,223,25.7816,-100.188
34,Aramberri,1,223,24.1007,-99.8179
